row_id,location_in_permit,consent_decree_citation,regulatory_language,change_type,author,date,para_idx,paragraph_excerpt
367,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: b,insert,Rachel Lien,2024-04-05T16:00:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
368,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: oiler or,insert,Rachel Lien,2024-04-05T15:57:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
369,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5","INSERT: Malfunction of the associated H2S control equipment, if any, provided that during such periods",insert,Rachel Lien,2024-04-05T15:57:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
370,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: the owner/operator,insert,Rachel Lien,2024-04-05T16:00:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
371,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5","INSERT: , to the extent practicable, maintains and operates the",insert,Rachel Lien,2024-04-05T15:57:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
372,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: h,insert,Rachel Lien,2024-04-05T16:00:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
373,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: eater,insert,Rachel Lien,2024-04-05T15:57:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
374,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: or,insert,Rachel Lien,2024-04-05T15:57:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
375,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: b,insert,Rachel Lien,2024-04-05T16:00:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
376,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5","INSERT: oiler, including associated air pollution control equipment, in a manner consistent with good",insert,Rachel Lien,2024-04-05T15:57:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
377,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: air pollution control practices for minimizing emissions.,insert,Rachel Lien,2024-04-05T15:57:00Z,41631,"H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall not burn in any heater or boiler any Fuel Gas that contains H2S in excess of 162 ppmv determined hourly on a 3-hour rolling average basis (i.e., the arithmetic aver"
378,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: (Basis:,insert,Rachel Lien,2024-04-05T16:21:00Z,41632,"(Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 5)"
379,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: EPA,insert,Rachel Lien,2024-07-03T16:24:00Z,41632,"(Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 5)"
380,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: Consent Decree,insert,Rachel Lien,2024-04-05T16:21:00Z,41632,"(Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 5)"
381,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: (Tesoro),insert,Rachel Lien,2024-07-03T16:24:00Z,41632,"(Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 5)"
382,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: Appendix A-4,insert,Rachel Lien,2024-04-05T16:21:00Z,41632,"(Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 5)"
383,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5","INSERT: ,",insert,Rachel Lien,2024-04-19T08:58:00Z,41632,"(Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 5)"
384,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: Condition 5),insert,Rachel Lien,2024-04-05T16:21:00Z,41632,"(Basis: EPA Consent Decree (Tesoro) Appendix A-4, Condition 5)"
385,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: Demonstrating Compliance with the H2S Limit. Beginning no later than,insert,Rachel Lien,2024-04-05T16:00:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
386,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5","INSERT: March 16, 2023,",insert,Rachel Lien,2024-04-19T08:59:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
387,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: the owner/operator,insert,Rachel Lien,2024-04-05T16:03:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
388,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: shall use H2S CMS to monitor performance of each,insert,Rachel Lien,2024-04-05T16:00:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
389,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: h,insert,Rachel Lien,2024-04-05T16:03:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
390,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: eater or,insert,Rachel Lien,2024-04-05T16:00:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
391,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: b,insert,Rachel Lien,2024-04-05T16:03:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
392,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: oiler,insert,Rachel Lien,2024-04-05T16:00:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
393,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: and to report compliance with the terms and conditions of,insert,Rachel Lien,2024-04-05T16:00:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
394,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: Conditions,insert,Rachel Lien,2024-04-05T16:04:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
395,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: 7,insert,Rachel Lien,2024-07-08T15:10:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
396,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: through,insert,Rachel Lien,2024-04-05T16:04:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
397,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: 9,insert,Rachel Lien,2024-07-08T15:10:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
398,Condition 23562,"Consent Decree (Tesoro) Appendix A-4, Condition 5",INSERT: . H2S CMS shall be,insert,Rachel Lien,2024-04-05T16:00:00Z,41633,"Demonstrating Compliance with the H2S Limit. Beginning no later than March 16, 2023, the owner/operator shall use H2S CMS to monitor performance of each heater or boiler and to report compliance with the terms and conditions of Conditions 7"
